,business_id,stars,RestaurantsAttire,RestaurantsGoodForGroups,DriveThru,OutdoorSeating,RestaurantsTableService,WheelchairAccessible,Smoking,ByAppointmentOnly,HappyHour,BusinessAcceptsCreditCards,BYOBCorkage,AcceptsInsurance,HasTV,BikeParking,Corkage,DogsAllowed,GoodForKids,RestaurantsTakeOut,BusinessAcceptsBitcoin,RestaurantsPriceRange2,WiFi,RestaurantsReservations,RestaurantsDelivery,NoiseLevel,Caters,CoatCheck,BYOB,AgesAllowed,Alcohol,GoodForDancing,wednesday,hipster,halal,saturday,live,brunch,no_music,soy-free,trendy,dairy-free,garage,kosher,latenight,thursday,gluten-free,intimate,classy,lot,dj,valet,karaoke,background_music,sunday,divey,romantic,breakfast,vegetarian,touristy,monday,validated,dinner,vegan,upscale,street,friday,casual,dessert,lunch,jukebox,video,tuesday
2317,KRoJhHyPWORMJn1UO5kAkA,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,2,free,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
2318,xQIuQz-6i28ekYCNKQZvig,3.0,casual,True,,False,,,,,,True,,,False,,,,True,True,,1,no,False,False,,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2319,gbe0-e6q7zQWzbVMeJst8A,4.5,casual,True,,False,,,,,,,,,False,True,,,True,True,,1,no,False,,very_loud,,,,,none,,,,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
2320,eoHkKySohgtDqWtHBqJ9xw,4.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,False,True,,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2321,Wqdws1zeQYTzV_7jq1a0hw,2.5,casual,False,,False,,,,,,True,,,True,,,,True,True,,1,,,True,quiet,,,,,none,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,True,,,,,,,
2322,AwmLDzqJ0aMGZTYYoZnxWg,4.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2323,QMdMW38abUEoewUe1jvxRA,3.5,,True,,,,,,,,,,,,,,,,True,,,,False,True,,,,,,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
2324,BH0K6SxPnY3wTRB7tA27hQ,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,True,False,average,,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2325,uSANDilamc1QSiCinFSKYw,3.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,2,free,True,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2326,MjGoXHDENY6M5NzXQDWJXw,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,True,True,quiet,False,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2327,wgxQ7rnkLHcjITD3j6B_OA,4.5,casual,True,,False,,,,,,True,,,False,,,,True,True,,2,,,False,average,False,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2328,xYe-LX3lSKlNS3Wp29_YyA,3.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,False,False,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,False,,,
2329,Cdywb13_07M1_g3U85VKTA,3.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,True,False,average,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2330,bsqHkqXLGyjZNM6xFl3xlQ,3.0,casual,True,,False,,,,,,,,,False,False,,,True,True,,2,no,,,quiet,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2331,uh5dMhIZygTzXEvn5K10jg,3.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2332,uFiGYsAWSLpmVIMgDgN9mA,3.0,casual,True,,False,,,,,,,,,True,,,,,True,,1,no,False,False,loud,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
2333,rXJyCT9XqWD431B1lp4Thg,3.0,casual,True,,False,True,,,,,,,,True,False,,,True,True,,2,free,True,False,quiet,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
2334,riWkkEb_7YmDKy_S2zy84w,4.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,1,,True,True,quiet,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2335,bzMO8LJmJtgo3KuyWGKUxA,4.0,casual,True,,False,True,,,,,,,,True,True,,,True,True,,1,no,False,True,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
2336,f1iTkj320DVn4TyWcvsUjA,3.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,free,True,False,average,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
2337,6UxZJhcZClFdHJcA4kEG_g,3.5,casual,True,,False,True,True,,,,True,,,True,False,,,True,True,,2,no,False,True,average,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2338,vxaFYMI3xdrdsFCaJI-Zcg,4.0,casual,True,,False,,,,,,,,,False,False,,,True,True,,2,no,False,False,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
2339,pGjtxXBq4tZcdKdgTU-Tww,4.5,casual,True,,False,True,,,,,True,,,False,False,,,True,True,,1,no,True,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,True,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2340,_MbwP_b3c5ZOCvCRArsyqw,2.5,casual,True,,False,,,,,,,,,False,False,,,True,True,,2,no,True,True,average,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,False,,,,,
2341,ls3r7doDW0p65cwMWxEIdQ,2.5,casual,True,,False,True,,,,,,,,True,False,,,False,True,,2,no,True,,average,,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2342,tQ9BtMUHFr8rdpmjmayUcA,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,1,free,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
2343,UxC1BmMSuYRH38YBvSTnKw,3.0,casual,True,,False,,,,,,,,,True,True,,,True,True,,2,no,True,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2344,3nzK3K-Dfo1L6mpB8FTKkw,2.5,casual,False,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,False,loud,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,True,,False,,False,True,,False,False,,True,False,True,,,
2345,Bu1SgnZblQhE345j3GlzUg,4.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,no,True,True,quiet,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
2346,3Ru1_F8GoUcV-QwhX378hA,3.0,casual,True,,False,True,,,,,True,,,False,True,,,True,True,,1,no,False,True,loud,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
2347,lvU7Mu7YU_2Gfw6QvsKqqw,3.5,casual,True,,False,True,,,,,,,,True,True,,,True,True,,2,no,True,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2348,lt-_7GYVeurDgLZhstRkJw,3.0,casual,True,,False,,,,,,,,,False,,,,True,True,,1,no,True,False,quiet,False,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2349,5FiuxRWs-indyk2Y9imkSg,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2350,Ef9crW61OYp2UJ0ysi3nEw,3.0,casual,False,,False,,,,,,True,,,False,True,,,False,True,,1,no,False,False,quiet,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2351,fseN-tYwcbjtYm7DjjEjLw,3.5,casual,True,,False,False,True,,,,True,,,True,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2352,a82qehaFBUa9AFIn9dNYEw,3.5,casual,True,,False,,,,,,,,,,True,,,True,True,,1,free,True,True,,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,True,,,
2353,TBOKIAMxv0OHKJbarNvSeg,4.5,casual,True,,,,,,,,,,,True,,,,True,True,,2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,V_5fPcCt5Kjno81FS1DrXQ,2.0,casual,True,,True,,,,,,,,,,True,,,True,True,,2,,False,False,,,,,,none,,,,,,,False,,,,,False,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,True,,,
2355,JethT5yt9ju6MGK8-N3oPg,3.0,casual,False,,False,False,,,,,,,,False,True,,,True,True,,1,no,False,False,average,,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,False,,,
2356,QTYA1yCbsCjRU6BYDdQJuw,3.5,casual,True,,False,True,True,,,,,,,False,True,,False,True,True,,1,free,True,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,False,,False,False,,True,True,False,,,
2357,GZmpmQdY90Q4g-I5waNMGQ,3.5,,,,,,,,,,,,,False,,,,,True,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,prr5pOED31nKWUfCHUvhrA,4.0,casual,True,,False,,,,,,,,,False,True,,,True,True,,2,no,True,False,average,,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,False,,,,,
2359,i4ZLquZaqB7dCu4P6gHGDQ,3.0,,True,,,False,,,,,,,,False,,,,True,True,,1,no,False,False,,,,,,,,,,,,,False,,,,,False,,False,,,,,False,,False,,,,,,False,,,,False,False,,,False,,,False,True,,,
2360,1yAbNyUgJhOjCz9EcOCWdA,3.0,casual,True,,False,,False,,,,,,,True,True,,,True,True,,2,no,True,False,average,,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,True,,True,False,True,,,
2361,AUJMS-2WKpTV2jv01XOhbw,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,,False,False,quiet,,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2362,98mGyxngGTYlQvohB83eKA,3.0,,,,,,,,,,,,,,,,,,True,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,yh6PbP1RY3eJKaRMeLaVmw,4.0,casual,True,,False,True,True,,,,,,,False,True,,False,True,True,,1,free,True,False,,False,,,,none,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,False,False,False,,False,,,False,,False,,,False,True,False,,,
2364,4sn2a0QzxTmAO3-mxi1s7g,4.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,,1,no,True,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2365,y_3Csg19MnwCX8M_aMgMHA,3.5,casual,True,,False,True,,,,,,,,False,True,,,True,True,,1,no,True,False,loud,True,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
2366,Oi-u4KqrcZbIWSYKnh7mJA,3.5,casual,True,,False,,,,,,True,,,False,False,,,True,True,,1,no,False,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2367,ywczsfJ5mTSIAL2PnIAKog,3.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,4,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,False,True,,,
2368,t_i2Viy-GcEMnDwsnkcoCw,2.5,,True,,,,,,,,,,,,,,,True,True,,2,no,,True,quiet,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
2369,_UZR3RZ56PnUO2ZpNba0Kg,2.5,casual,True,,True,,,,,,,,,False,True,,,True,True,,2,no,False,False,average,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
2370,JJi7c7uiTzCqeWNTsldgXQ,4.0,casual,True,,False,,,,,,True,,,True,False,,,True,True,,2,no,True,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2371,WuRe1cVirO93fDvuW-3u3g,2.5,,,,,,,,,,,,,,,,,True,True,,,,False,,,,,,,,,,,,,,False,,,,,,,False,,,,,,,,,,,,,False,,,,,False,,,,,,False,False,,,
2372,-EohS3nXZGl6odE9Lx5BSw,1.5,casual,False,,False,,,,,,True,,,True,,,,True,True,,1,,False,False,,,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
2373,Jo5wAt5LYqPKYU1-D7-pfw,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,,False,False,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2374,i0h_osnln8_0I34Vliq_mQ,3.0,casual,True,,False,True,True,,,False,,,,False,False,,False,True,True,,2,free,True,True,average,False,,,,beer_and_wine,False,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,False,,,
2375,eRQwgSQD1KyCmJk_PAGOXQ,4.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,2,no,False,True,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2376,OaHJvi10dJbMIaQXg5e2Ag,4.5,casual,True,,False,,,,,,True,,,True,False,,,True,True,False,2,no,True,False,quiet,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2377,By7jk8SQy1hvBkcQdUhTMA,3.0,,True,,,,,,,,,,,,,,,True,True,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,uLzgiSqVg5Pr93VVXSdOlg,4.5,casual,False,,False,True,,,,,,,,False,False,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
2379,Z2xuK4BbrD0Qr9dAs7oTVw,4.0,casual,False,,False,,,,,,True,,,False,True,,,True,True,False,1,no,False,False,average,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2380,31mm5EtlmT4557BTYAFOrA,4.5,casual,True,,False,True,True,,,,True,,,True,True,,,True,True,,1,free,True,False,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
2381,UVm6Nzg97MvjSahcOjREnw,4.0,casual,,,,True,,,,,,,,,True,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,czzDEma3urPeWdNcItOyPw,2.5,casual,True,,False,,,,,,True,,,,,,,True,,,1,,,False,,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
2383,l5NUIeAo6Fk-Vx4nm3Xqfg,3.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,free,True,True,quiet,True,,,,beer_and_wine,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2384,T1E09Ktaq8ddS1O3eh7gXw,2.5,casual,True,,,,,,,,,,,,,,,True,True,,2,,False,True,quiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,cwsxAGssF-DBU-Gj9_yg9Q,4.0,casual,False,,True,,,,,,,,,False,True,,,True,True,,2,no,True,False,average,True,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,True,,True,False,True,,,
2386,UJcnU0Ff8ymLsPCHUOvbhg,4.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,True,quiet,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2387,brAUHv7Kmxx5nclssCPldA,4.0,casual,True,,False,True,True,,,,True,,,False,True,,False,True,True,False,2,free,True,False,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,False,,,
2388,ovlWOSKVjGecnaPuZLv_OQ,3.5,casual,True,,False,True,True,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,True,,False,False,False,,,
2389,Ubye_qiESMKdUjQUBmNWWg,3.5,casual,True,,,,,,,,True,,,False,,,,True,True,,2,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2390,c8W-jLGOk74_h9gOa68xSQ,3.0,casual,True,,False,,,,,,,,,,False,,,True,True,,2,,True,False,loud,,,,,beer_and_wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2391,rp5RXEpoAj-k3c4_QP6LMQ,3.0,casual,True,,False,,,,,,True,no,,True,True,,,True,True,,1,free,False,False,average,False,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2392,6iqN2D0Dp_9_i-GD2l2s2Q,4.0,casual,True,,False,,,,,,True,,,False,,,,True,True,,2,no,False,False,quiet,False,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,False,,False,,,,,
2393,UcIrRf2mWgqqlg-HNoDl0A,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,True,average,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2394,LjZ_JdhxSzzCdTqisU_Law,3.5,casual,True,,,,,,,,,,,,,,,,True,,1,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2395,ioJYj9mFRprldQ3Yf2CLTA,2.5,casual,False,,False,,,,,,,,,False,True,,,False,True,,2,no,False,True,quiet,,,,,,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
2396,n8KZA9G4FvGqDBWIscpz9Q,4.0,casual,True,,False,,,,,,True,,,True,True,,,True,True,,1,no,True,False,quiet,True,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2397,nGAw4TZ8pBT7ZQxi-Mxf8Q,2.5,casual,True,,False,,,,,,,,,,,,,,True,,2,,True,True,average,,,,,,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,,False,,,False,,False,,,False,False,,False,,,,,
2398,fsqLNNiViaTPFk5ggOy-gQ,2.5,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,True,True,quiet,True,,,,none,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,True,False,,,False,,False,,,False,False,,False,,,,,
2399,hfeu3UZ-OrCgf5mp6RBjvA,3.5,casual,True,,False,,,,,,,,,True,,,,True,True,,2,no,True,False,,,,,,beer_and_wine,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
2400,ud45YT67UCbtNfRxNeR2Yg,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,1,no,False,False,average,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2401,GL7tuUyuCPsz1L0L81MpUA,4.0,casual,True,,False,,,,,,,,,,,,,True,True,,2,,True,True,,,,,,,,,False,,,,False,,,False,,,,False,,,False,False,,,,,,,,False,False,,False,,,False,,False,,,False,False,False,,,
2402,G6_M3Dg-gjwVIbRGLIRBkw,3.0,casual,True,,,,,,,,True,,,False,False,,,True,True,,1,no,True,True,,False,,,,,,,False,,,,,,,False,,,,,,,False,False,,,,,,,False,False,,,False,,,,,False,,,False,,,,,
2403,7WHAdFHiHLmNJN72M_AKYQ,3.0,casual,True,,False,,,,,,True,,,False,False,,,True,True,,2,no,False,False,,,,,,,,,False,,,,True,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,True,,,
2404,dKOrxsz6ygqa-AatwzpKyQ,3.0,casual,True,,False,True,,,,,,,,False,True,,,True,True,,2,no,True,False,average,False,,,,beer_and_wine,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,,False,False,,False,,False,False,,False,False,,True,False,True,,,
2405,Q3zZTpHQBSbiPq2lLaTtgw,3.5,casual,True,,False,True,,,,,True,,,False,False,,,True,True,,2,,True,False,quiet,,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2406,N7j9Gajul249zR957N2d0w,3.5,,,,,,,,,,,,,,False,,,,True,,1,,,True,,True,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
2407,Ns4tjgLfqR1qawGlNFROBA,4.0,casual,True,,True,,,,,,True,,,True,True,,,True,True,,2,no,False,False,average,True,,,,full_bar,,,False,,,,,,,False,,False,,,,,False,False,True,,False,,,,False,False,,,False,,False,,,False,False,,True,,,,,
2408,U1S6NFCtMzq-qX7PnU2i_Q,3.0,casual,True,,False,True,,,,,,,,True,True,,,True,True,,2,free,True,True,very_loud,False,,,,beer_and_wine,,,False,,,,False,,,False,,False,,True,,,False,False,False,,False,,,,False,False,False,,False,,False,False,,False,False,,False,False,False,,,
2409,mF2EW3twSrFPmT_RVV1-Qg,3.0,casual,True,,False,,,,,,True,,,False,True,,,True,True,,2,free,True,False,average,False,,,,full_bar,,,False,,,,False,,,False,,False,,False,,,False,True,False,,False,,,,False,False,False,,False,,False,True,,False,True,,False,False,True,,,
2410,lP8Qx2Lv0rjgTgDOvs_2Sg,3.0,casual,False,,False,,,,,,,,,True,True,,,True,True,,1,no,True,True,average,,,,,none,,,False,,,,,,,False,,False,,,,,False,False,False,,False,,,,False,False,,,False,,False,,,False,True,,True,,,,,
2411,hsgRNkXFMCqzO7nPRB3yJQ,3.5,casual,True,,False,,,,,,False,,,True,True,,,True,True,,1,no,False,False,average,True,,,,none,,,False,,,,True,,,False,,False,,False,,,False,False,True,,False,,,,,False,True,,False,,False,True,,False,False,,True,False,True,,,
2412,-I7Vz5eDjc63xKmmt4Qx4g,2.5,casual,True,,True,True,,,,,,,,False,True,,,True,True,,2,free,True,False,average,False,,,,none,,,False,,,,False,,,False,,False,,True,,,False,False,True,,False,,,,,False,False,,False,,False,True,,False,False,,True,True,True,,,
2413,7BZ2NdkysVLgWScSEvhILQ,4.0,casual,True,,False,True,True,,,,True,,,False,True,,,True,True,,2,free,True,False,average,True,,,,beer_and_wine,,,True,,,,False,,,True,,False,,False,,,True,False,True,,False,,,,False,False,False,,False,,False,True,,False,True,,True,True,True,,,
2414,3HeX5ZAaPesR0psjGHtI6g,3.5,casual,True,,False,,,,,True,,,,True,False,,,True,True,,1,free,False,False,very_loud,False,,,,,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,,False,False,,False,,False,False,,False,False,,False,False,False,,,
2415,drOg_1itB7YGuMH-Ks-tvg,3.5,casual,True,,False,,,,,,True,,,True,True,,,True,True,False,1,no,False,False,quiet,True,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,True,,False,,,,False,False,False,,False,,False,True,,False,False,,True,False,True,,,
2416,_EGWxiD27k3ahcFpmbSjQg,3.5,casual,,,,,,,,,True,,,,True,,,,,,1,,,True,average,,,,,,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,False,,,,False,,,,,,,
2417,e9qJuXOJx4siAYd_G9THFw,2.0,casual,True,,,,,,,,,,,False,,,,True,True,,1,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2418,i6CxDaUKAj-HKWijwY9yGg,4.0,casual,True,,False,True,,,,,True,,,False,False,,,True,True,,1,no,True,False,quiet,False,,,,none,,,False,,,,False,,,False,,False,,False,,,False,False,False,,False,,,,False,False,False,,False,,False,True,,False,False,,False,False,True,,,
2419,WuTfKVz5g5cM2Cq5UD0Nxw,2.0,casual,True,,False,,,,,,True,,,,,,,True,True,,2,,False,True,,,,,,beer_and_wine,,,,,,,,,,,,False,,,,,,,False,,False,,,,,,,,,,True,,,,False,,,,,,,
